,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,62,249,1,10.38537500000003,1.0,28.160255680657446,4.123105625617661,6.0,8.06225774829855,9.055385138137417,7.0,18.027756377319946,12.041594578792296,11.5,11.0,14.0,5.5,5.5,1.5,1.5,1.0,2.23606797749979,2.0,13.0,7.0,12.165525060596439
1,62,250,0,10.427083333333364,1.0,26.076809620810597,4.123105625617661,5.0,8.06225774829855,9.055385138137417,6.082762530298219,16.1245154965971,11.180339887498949,10.5,11.0,13.0,6.0,4.0,2.0,2.0,2.0,2.23606797749979,2.0,14.0,8.0,11.180339887498949
2,62,251,0,10.468791666666698,1.0,28.160255680657446,4.123105625617661,6.0,8.06225774829855,9.055385138137417,7.0,18.027756377319946,12.041594578792296,11.5,11.0,14.0,5.5,5.5,1.5,1.5,2.0,2.23606797749979,2.0,13.0,7.0,12.36931687685298
3,62,252,0,10.510500000000032,3.0,26.30589287593181,3.1622776601683795,5.0,7.280109889280518,9.055385138137417,8.06225774829855,19.1049731745428,14.142135623730951,12.5,12.0,16.0,6.0,5.0,1.0,2.0,1.0,2.0,1.5,13.0,8.0,11.045361017187261
4,62,253,0,10.552208333333366,3.1622776601683795,27.16615541441225,4.0,6.0,8.06225774829855,8.06225774829855,7.0710678118654755,20.09975124224178,14.142135623730951,12.5,12.0,15.0,6.5,6.5,0.5,2.5,2.0,2.0,2.0,13.0,8.0,12.165525060596439
5,62,254,0,10.5939166666667,2.0,26.076809620810597,4.0,6.082762530298219,8.06225774829855,9.055385138137417,7.0710678118654755,19.1049731745428,13.038404810405298,12.0,12.0,14.0,6.0,6.0,1.0,2.0,2.0,1.4142135623730951,1.5,12.0,8.0,12.165525060596439
6,62,255,0,10.635625000000037,2.0,27.16615541441225,4.0,6.0,8.06225774829855,9.055385138137417,7.0710678118654755,19.026297590440446,13.038404810405298,12.0,12.0,15.0,6.5,5.5,0.5,2.5,1.0,2.0,2.0,13.0,8.0,12.165525060596439
7,62,256,0,10.677333333333369,2.23606797749979,26.30589287593181,3.0,5.0,7.0710678118654755,8.06225774829855,8.0,18.027756377319946,13.038404810405298,12.0,11.0,15.0,5.0,5.0,1.0,2.0,1.0,1.0,1.5,12.0,8.0,13.152946437965905
8,62,257,0,10.719041666666705,2.23606797749979,26.30589287593181,3.0,5.0,7.0710678118654755,8.06225774829855,8.0,18.027756377319946,13.038404810405298,12.0,11.0,15.0,5.0,5.0,1.0,2.0,1.0,1.0,1.5,12.0,8.0,13.152946437965905
9,62,258,0,10.760750000000035,1.0,27.073972741361768,3.0,6.082762530298219,7.0710678118654755,8.06225774829855,8.06225774829855,18.110770276274835,12.041594578792296,11.5,12.0,14.0,5.0,5.0,2.0,2.0,2.0,2.23606797749979,2.0,13.0,8.0,13.152946437965905
10,62,259,0,10.802458333333371,1.4142135623730951,25.179356624028344,3.1622776601683795,6.082762530298219,8.06225774829855,8.06225774829855,8.06225774829855,18.110770276274835,12.041594578792296,11.5,11.0,14.0,4.5,5.5,1.5,1.5,1.0,2.23606797749979,2.0,14.0,9.0,12.165525060596439
11,62,260,0,10.844166666666704,1.0,24.020824298928627,4.0,5.0,7.0,8.0,8.06225774829855,18.027756377319946,13.038404810405298,12.5,13.0,14.0,5.5,4.5,1.5,1.5,2.0,2.23606797749979,2.0,14.0,9.0,10.44030650891055
12,62,261,0,10.88587500000004,2.0,25.079872407968907,3.0,5.0990195135927845,7.0,8.0,8.06225774829855,18.110770276274835,13.038404810405298,12.0,12.0,14.0,5.0,5.0,1.0,2.0,2.0,2.23606797749979,2.0,14.0,9.0,11.180339887498949
13,62,262,0,10.927583333333374,0.0,24.020824298928627,3.0,6.082762530298219,7.0,8.0,8.246211251235321,17.26267650163207,11.180339887498949,11.0,12.0,13.0,4.5,4.5,2.5,1.5,1.0,1.4142135623730951,1.5,13.0,7.0,11.704699910719626
14,62,263,0,10.969291666666708,2.0,23.345235059857504,3.1622776601683795,6.082762530298219,6.324555320336759,8.246211251235321,8.06225774829855,19.235384061671343,13.152946437965905,12.0,11.0,15.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,15.0,9.0,11.180339887498949
15,62,264,0,11.011000000000042,1.4142135623730951,24.186773244895647,2.0,4.123105625617661,7.280109889280518,7.0710678118654755,7.0710678118654755,14.317821063276353,10.198039027185569,9.5,10.0,13.0,4.5,2.5,2.5,1.5,2.0,2.0,2.0,15.0,9.0,11.40175425099138
16,62,265,0,11.052708333333376,1.4142135623730951,24.186773244895647,2.0,4.123105625617661,7.280109889280518,7.0710678118654755,7.0710678118654755,14.317821063276353,10.198039027185569,9.5,10.0,13.0,4.5,2.5,2.5,1.5,2.0,2.0,2.0,15.0,9.0,11.40175425099138
17,62,266,0,11.09441666666671,0.0,23.345235059857504,3.0,4.123105625617661,6.082762530298219,7.280109889280518,7.0710678118654755,14.142135623730951,10.04987562112089,10.0,10.0,14.0,5.0,2.0,3.0,2.0,2.23606797749979,2.0,2.5,13.0,7.0,10.44030650891055
