,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,93,0,0.0,8.06225774829855,104.80935072788114,14.142135623730951,20.09975124224178,33.24154027718932,35.510561809129406,30.4138126514911,72.69112738154499,52.61178575186362,48.0,62.0,49.0,25.5,16.5,2.5,14.5,17.11724276862369,17.26267650163207,16.5,31.0,54.0,34.92849839314596
1,93,1,0.0333666666666666,7.280109889280518,106.92053123698928,14.035668847618199,19.1049731745428,32.2490309931942,33.54101966249684,31.25699921617557,71.56814934033156,52.46903848937962,48.5,62.0,48.0,24.0,16.0,2.0,13.0,18.24828759089466,17.11724276862369,17.0,30.0,51.0,35.6931365951495
2,93,2,0.0667333333333332,6.082762530298219,105.07616285342742,13.152946437965905,17.11724276862369,30.4138126514911,31.78049716414141,31.400636936215164,67.7421582177598,50.635955604688654,47.0,61.0,46.0,22.5,13.5,1.5,13.5,16.1245154965971,16.1245154965971,16.0,31.0,52.0,35.17101079013795
3,93,3,0.1000999999999998,7.280109889280518,105.92922165295089,13.038404810405298,19.1049731745428,31.25699921617557,33.54101966249684,32.38826948140329,71.7007670809734,52.61178575186362,48.5,62.0,48.0,23.0,16.0,1.0,13.0,17.26267650163207,17.26267650163207,16.5,30.0,53.0,32.28002478313795
4,93,4,0.1334666666666664,8.06225774829855,106.7941945987702,13.038404810405298,18.24828759089466,32.2490309931942,35.510561809129406,31.575306807693888,70.8590149522275,52.61178575186362,48.0,62.0,49.0,24.5,14.5,2.5,14.5,18.24828759089466,19.1049731745428,18.0,28.0,54.0,36.68787265568828
5,93,5,0.166833333333333,7.0710678118654755,105.07616285342742,14.035668847618199,19.1049731745428,32.2490309931942,34.52535300326414,31.400636936215164,71.56814934033156,52.46903848937962,48.5,63.0,48.0,24.5,15.5,2.5,14.5,18.24828759089466,17.26267650163207,17.0,27.0,51.0,36.138621999185304
6,93,6,0.2001999999999996,6.082762530298219,109.77249200050075,14.035668847618199,20.09975124224178,31.400636936215164,34.52535300326414,33.54101966249684,73.68174807915459,53.600373133029585,50.0,63.0,50.0,23.5,16.5,1.5,13.5,17.26267650163207,17.26267650163207,17.0,28.0,52.0,33.95585369269929
7,93,7,0.2335666666666662,7.280109889280518,106.06601717798213,14.035668847618199,20.09975124224178,31.400636936215164,34.52535300326414,31.400636936215164,72.69112738154499,52.61178575186362,48.5,62.0,47.0,23.5,17.5,1.5,13.5,18.24828759089466,17.26267650163207,17.0,29.0,53.0,35.17101079013795
8,93,8,0.2669333333333328,7.0710678118654755,104.08650248711405,14.142135623730951,18.24828759089466,31.400636936215164,33.54101966249684,31.400636936215164,70.8590149522275,52.61178575186362,48.5,61.0,46.0,22.5,16.5,0.5,12.5,18.24828759089466,16.278820596099706,16.0,30.0,52.0,37.36308338453881
9,93,9,0.3002999999999994,7.0,106.06601717798213,14.035668847618199,19.1049731745428,31.400636936215164,34.52535300326414,30.265491900843113,70.34912934784623,51.24451190127583,47.5,62.0,47.0,24.5,15.5,2.5,14.5,17.26267650163207,17.26267650163207,17.0,29.0,54.0,35.17101079013795
10,93,10,0.333666666666666,8.06225774829855,105.92922165295089,13.038404810405298,18.110770276274835,31.25699921617557,33.54101966249684,32.2490309931942,71.449282711585,53.33854141237835,49.0,63.0,49.0,24.0,15.0,2.0,14.0,18.24828759089466,18.24828759089466,17.0,29.0,54.0,36.68787265568828
11,93,11,0.3670333333333326,6.082762530298219,106.92053123698928,14.035668847618199,20.09975124224178,32.38826948140329,34.36568055487916,31.25699921617557,71.449282711585,51.35172830587107,48.0,63.0,49.0,25.0,15.0,3.0,15.0,17.11724276862369,18.24828759089466,17.0,30.0,55.0,41.48493702538308
12,93,12,0.4003999999999992,5.0,110.8873302050329,16.1245154965971,19.1049731745428,31.400636936215164,34.36568055487916,31.25699921617557,71.449282711585,52.3450093132096,49.5,63.0,49.0,25.0,15.0,3.0,13.0,17.11724276862369,17.26267650163207,16.0,30.0,53.0,36.87817782917155
13,93,13,0.4337666666666658,6.082762530298219,105.07616285342742,15.033296378372908,17.11724276862369,31.400636936215164,33.37663853655727,31.25699921617557,69.46221994724903,52.3450093132096,49.0,63.0,48.0,24.5,13.5,2.5,13.5,17.26267650163207,17.46424919657298,16.5,28.0,53.0,39.293765408777
14,93,14,0.4671333333333324,9.055385138137417,99.98499887483122,12.041594578792296,16.1245154965971,31.25699921617557,32.38826948140329,32.2490309931942,69.46221994724903,53.33854141237835,48.5,63.0,49.0,24.0,13.0,2.0,15.0,16.278820596099706,15.297058540778355,14.5,28.0,53.0,35.17101079013795
15,93,15,0.5004999999999991,6.0,104.58011283222064,12.041594578792296,15.132745950421556,30.265491900843113,31.575306807693888,33.24154027718932,66.37017402418047,51.24451190127583,48.0,60.0,49.0,21.5,11.5,2.5,12.5,11.180339887498949,10.198039027185569,9.5,29.0,46.0,33.734255586866
16,93,16,0.5338666666666656,4.0,101.59724405711013,11.045361017187261,13.038404810405298,29.274562336608895,30.4138126514911,35.35533905932738,63.387695966961914,50.35871324805669,48.0,59.0,48.0,18.5,9.5,3.5,10.5,9.219544457292887,9.219544457292887,8.5,30.0,47.0,36.49657518178932
17,93,17,0.5672333333333321,1.0,107.46627377926528,10.04987562112089,14.035668847618199,31.144823004794873,33.24154027718932,32.2490309931942,57.3149195236284,43.289721643826724,42.5,57.0,47.0,20.0,5.0,8.0,13.0,10.44030650891055,9.219544457292887,8.5,27.0,44.0,35.510561809129406
18,93,18,0.6005999999999987,1.0,103.23759005323593,10.04987562112089,14.317821063276353,31.064449134018133,33.13608305156178,32.38826948140329,55.731499172371095,41.43669871020132,41.5,53.0,46.0,17.5,5.5,9.5,10.5,9.486832980505138,8.246211251235321,8.0,30.0,46.0,32.7566787083184
19,93,19,0.6339666666666652,1.4142135623730951,102.17631819555841,9.055385138137417,11.180339887498949,31.144823004794873,31.144823004794873,31.78049716414141,50.80354318352215,39.6232255123179,39.5,53.0,47.0,19.0,0.0,11.0,13.0,9.486832980505138,9.0,9.0,31.0,45.0,40.44749683231337
20,93,20,0.6673333333333318,5.0990195135927845,107.46627377926528,11.045361017187261,12.041594578792296,30.265491900843113,33.37663853655727,33.13608305156178,61.29437168288782,49.25444142409901,46.5,60.0,50.0,22.0,6.0,5.0,14.0,11.180339887498949,11.180339887498949,11.0,29.0,44.0,36.87817782917155
21,93,21,0.7006999999999983,4.123105625617661,112.00892821556681,17.029386365926403,18.110770276274835,33.37663853655727,35.6931365951495,31.25699921617557,70.45565981523414,52.3450093132096,50.0,61.0,46.0,22.5,16.5,0.5,9.5,12.165525060596439,12.165525060596439,12.0,33.0,57.0,37.107950630558946
22,93,22,0.7340666666666649,4.123105625617661,104.93807697875924,16.1245154965971,22.090722034374522,31.25699921617557,34.36568055487916,30.265491900843113,72.3394774656273,50.24937810560445,48.0,61.0,47.0,24.0,18.0,3.0,11.0,12.36931687685298,13.341664064126334,12.5,35.0,57.0,39.81205847478876
23,93,23,0.7674333333333314,7.0710678118654755,104.93807697875924,13.038404810405298,20.024984394500787,32.2490309931942,34.52535300326414,32.55764119219941,72.3394774656273,52.3450093132096,48.5,61.0,47.0,22.0,18.0,1.0,12.0,12.041594578792296,11.045361017187261,11.0,33.0,55.0,40.024992192379
24,93,24,0.800799999999998,9.055385138137417,101.83319694480774,11.045361017187261,19.026297590440446,32.14031735997639,34.36568055487916,32.55764119219941,71.56814934033156,52.61178575186362,47.5,61.0,48.0,22.5,16.5,1.5,14.5,13.152946437965905,12.041594578792296,12.0,34.0,53.0,37.8549864614954
25,93,25,0.8341666666666645,6.082762530298219,98.85848471426213,11.045361017187261,18.110770276274835,31.25699921617557,32.55764119219941,33.24154027718932,68.26419266350405,50.15974481593781,47.0,60.0,47.0,20.5,14.5,2.5,13.5,12.649110640673518,13.152946437965905,13.0,32.0,57.0,44.14748010928823
26,93,26,0.867533333333331,5.0,100.9752444909147,12.165525060596439,17.11724276862369,29.274562336608895,30.59411708155671,33.24154027718932,67.47592163134935,50.35871324805669,47.5,59.0,45.0,19.0,15.0,0.0,10.0,11.40175425099138,12.36931687685298,11.5,30.0,54.0,34.20526275297414
27,93,27,0.9008999999999976,5.0990195135927845,100.84145972763385,12.041594578792296,16.1245154965971,31.25699921617557,33.54101966249684,34.36568055487916,67.60177512462228,51.478150704935004,48.5,61.0,48.0,20.5,12.5,3.5,12.5,13.152946437965905,12.041594578792296,12.5,31.0,48.0,39.81205847478876
28,93,28,0.934266666666664,2.23606797749979,102.95630140987001,13.152946437965905,16.1245154965971,29.427877939124322,31.575306807693888,33.13608305156178,64.4980619863884,48.373546489791295,47.0,60.0,46.0,20.0,11.0,4.0,11.0,11.180339887498949,11.045361017187261,11.0,33.0,54.0,39.293765408777
29,93,29,0.9676333333333308,2.23606797749979,107.05606008068857,14.035668847618199,18.110770276274835,32.2490309931942,34.52535300326414,33.37663853655727,67.60177512462228,49.49747468305833,48.0,61.0,46.0,20.5,13.5,3.5,10.5,11.180339887498949,11.180339887498949,11.0,32.0,52.0,38.07886552931954
